playerID,year,tmID,pos,GP,G,A,Pts,PIM
schneco01,2010,VAN,G,25.0,0.0,3.0,3.0,0.0
schneco01,2011,VAN,G,33.0,0.0,2.0,2.0,0.0
schnema01,2000,LAK,D,73.0,16.0,35.0,51.0,56.0
schnema01,2001,LAK,D,55.0,7.0,23.0,30.0,68.0
schnema01,2002,LAK,D,65.0,14.0,29.0,43.0,57.0
schnema01,2002,DET,D,13.0,2.0,5.0,7.0,16.0
schnema01,2003,DET,D,78.0,14.0,32.0,46.0,56.0
schnema01,2005,DET,D,72.0,21.0,38.0,59.0,86.0
schnema01,2006,DET,D,68.0,11.0,41.0,52.0,66.0
schnema01,2007,AND,D,65.0,12.0,27.0,39.0,50.0
schnema01,2008,ATL,D,44.0,4.0,11.0,15.0,50.0
schnema01,2008,MTL,D,23.0,5.0,12.0,17.0,14.0
schnema01,2009,VAN,D,17.0,2.0,3.0,5.0,12.0
schnema01,2009,PHO,D,8.0,0.0,4.0,4.0,4.0
schrero01,2006,EDM,C,1.0,0.0,0.0,0.0,0.0
schrero01,2007,EDM,C,2.0,0.0,0.0,0.0,0.0
schrero01,2008,EDM,C,4.0,0.0,3.0,3.0,2.0
schrero01,2009,NYI,C,44.0,7.0,18.0,25.0,8.0
schrero01,2010,NYI,C,45.0,10.0,12.0,22.0,12.0
schrero01,2010,ATL,C,18.0,3.0,1.0,4.0,4.0
schubch01,2005,OTT,D,56.0,4.0,6.0,10.0,48.0
schubch01,2006,OTT,D,80.0,8.0,17.0,25.0,56.0
schubch01,2007,OTT,D,82.0,8.0,16.0,24.0,64.0
schubch01,2008,OTT,L,50.0,3.0,3.0,6.0,26.0
schubch01,2009,ATL,D,47.0,2.0,5.0,7.0,69.0
schulje01,2006,VAN,R,2.0,0.0,0.0,0.0,0.0
schulje02,2006,WAS,D,38.0,0.0,3.0,3.0,16.0
schulje02,2007,WAS,D,72.0,5.0,13.0,18.0,28.0
schulje02,2008,WAS,D,64.0,1.0,11.0,12.0,21.0
schulje02,2009,WAS,D,73.0,3.0,20.0,23.0,32.0
schulje02,2010,WAS,D,72.0,1.0,9.0,10.0,12.0
schulje02,2011,WAS,D,54.0,1.0,5.0,6.0,12.0
schulni01,2001,MIN,D,52.0,4.0,6.0,10.0,14.0
schulni01,2002,MIN,D,75.0,3.0,7.0,10.0,23.0
schulni01,2003,MIN,D,79.0,6.0,10.0,16.0,16.0
schulni01,2005,MIN,D,79.0,2.0,12.0,14.0,43.0
schulni01,2006,MIN,D,82.0,2.0,10.0,12.0,42.0
schulni01,2007,MIN,D,81.0,2.0,13.0,15.0,42.0
schulni01,2008,MIN,D,79.0,2.0,9.0,11.0,31.0
schulni01,2009,MIN,D,80.0,1.0,19.0,20.0,43.0
schulni01,2010,MIN,D,74.0,3.0,14.0,17.0,38.0
schulni01,2011,MIN,D,62.0,1.0,2.0,3.0,30.0
schulni01,2011,EDM,D,20.0,0.0,4.0,4.0,10.0
schulra01,2000,NYI,D,13.0,0.0,2.0,2.0,40.0
schulra01,2001,NYI,D,2.0,0.0,0.0,0.0,5.0
schulra01,2002,NYI,D,4.0,0.0,0.0,0.0,28.0
schwaco01,2001,TOR,G,30.0,0.0,0.0,0.0,2.0
schwaco01,2002,NJD,G,11.0,0.0,0.0,0.0,0.0
schwaco01,2003,NJD,G,3.0,0.0,1.0,1.0,2.0
schwaja01,2011,STL,C,7.0,2.0,1.0,3.0,0.0
schwama01,2006,STL,G,2.0,0.0,0.0,0.0,0.0
schwama01,2007,STL,G,2.0,0.0,0.0,0.0,0.0
schwama01,2008,STL,G,2.0,0.0,0.0,0.0,0.0
scottjo01,2008,MIN,D,20.0,0.0,1.0,1.0,21.0
scottjo01,2009,MIN,D,51.0,1.0,1.0,2.0,90.0
scottjo01,2010,CHI,D,40.0,0.0,1.0,1.0,72.0
scottjo01,2011,CHI,D,29.0,0.0,1.0,1.0,48.0
scottjo01,2011,NYR,D,6.0,0.0,0.0,0.0,5.0
scottri01,2001,NYR,L,5.0,0.0,0.0,0.0,5.0
scottri01,2003,NYR,L,5.0,0.0,0.0,0.0,23.0
scotttr01,2000,LAK,G,1.0,0.0,0.0,0.0,0.0
scovida01,2002,CBS,D,2.0,0.0,0.0,0.0,4.0
scovida01,2003,CBS,D,8.0,0.0,1.0,1.0,6.0
scrivbe01,2011,TOR,G,12.0,0.0,0.0,0.0,4.0
scudero01,2003,PIT,D,13.0,1.0,2.0,3.0,4.0
scudero01,2005,PIT,D,57.0,0.0,4.0,4.0,36.0
scudero01,2006,PIT,D,78.0,1.0,10.0,11.0,28.0
scudero01,2007,PIT,D,71.0,0.0,5.0,5.0,26.0
scudero01,2008,PIT,D,81.0,1.0,15.0,16.0,18.0
scudero01,2009,LAK,D,73.0,0.0,11.0,11.0,21.0
scudero01,2010,LAK,D,82.0,2.0,13.0,15.0,16.0
scudero01,2011,LAK,D,82.0,1.0,8.0,9.0,16.0
seabrbr01,2005,CHI,D,69.0,5.0,27.0,32.0,60.0
seabrbr01,2006,CHI,D,81.0,4.0,20.0,24.0,104.0
seabrbr01,2007,CHI,D,82.0,9.0,23.0,32.0,90.0
seabrbr01,2008,CHI,D,82.0,8.0,18.0,26.0,62.0
seabrbr01,2009,CHI,D,78.0,4.0,26.0,30.0,59.0
seabrbr01,2010,CHI,D,82.0,9.0,39.0,48.0,47.0
seabrbr01,2011,CHI,D,78.0,9.0,25.0,34.0,22.0
sedinda01,2000,VAN,C,75.0,20.0,14.0,34.0,24.0
sedinda01,2001,VAN,L,79.0,9.0,23.0,32.0,32.0
sedinda01,2002,VAN,L,79.0,14.0,17.0,31.0,34.0
sedinda01,2003,VAN,L,82.0,18.0,36.0,54.0,18.0
sedinda01,2005,VAN,L,82.0,22.0,49.0,71.0,34.0
sedinda01,2006,VAN,L,81.0,36.0,48.0,84.0,36.0
sedinda01,2007,VAN,L,82.0,29.0,45.0,74.0,50.0
sedinda01,2008,VAN,L,82.0,31.0,51.0,82.0,36.0
sedinda01,2009,VAN,L,63.0,29.0,56.0,85.0,28.0
sedinda01,2010,VAN,L,82.0,41.0,63.0,104.0,32.0
sedinda01,2011,VAN,L,72.0,30.0,37.0,67.0,40.0
sedinhe01,2000,VAN,L,82.0,9.0,20.0,29.0,38.0
sedinhe01,2001,VAN,C,82.0,16.0,20.0,36.0,36.0
sedinhe01,2002,VAN,C,78.0,8.0,31.0,39.0,38.0
sedinhe01,2003,VAN,C,76.0,11.0,31.0,42.0,32.0
sedinhe01,2005,VAN,C,82.0,18.0,57.0,75.0,56.0
sedinhe01,2006,VAN,C,82.0,10.0,71.0,81.0,66.0
sedinhe01,2007,VAN,C,82.0,15.0,61.0,76.0,56.0
sedinhe01,2008,VAN,C,82.0,22.0,60.0,82.0,48.0
sedinhe01,2009,VAN,C,82.0,29.0,83.0,112.0,48.0
sedinhe01,2010,VAN,C,82.0,19.0,75.0,94.0,40.0
sedinhe01,2011,VAN,C,82.0,14.0,67.0,81.0,52.0
segalbr01,2008,TBL,R,2.0,0.0,0.0,0.0,0.0
segalbr01,2009,LAK,R,25.0,1.0,1.0,2.0,20.0
segalbr01,2009,DAL,R,19.0,5.0,5.0,10.0,18.0
segalbr01,2010,DAL,R,46.0,5.0,5.0,10.0,41.0
segalbr01,2011,TBL,R,10.0,0.0,0.0,0.0,4.0
seguity01,2010,BOS,C,74.0,11.0,11.0,22.0,18.0
seguity01,2011,BOS,C,81.0,29.0,38.0,67.0,30.0
seidede01,2002,PHI,D,58.0,4.0,9.0,13.0,20.0
seidede01,2003,PHI,D,5.0,0.0,0.0,0.0,2.0
seidede01,2005,PHI,D,29.0,2.0,5.0,7.0,4.0
seidede01,2005,PHO,D,34.0,1.0,10.0,11.0,14.0
seidede01,2006,PHO,D,32.0,1.0,1.0,2.0,16.0
seidede01,2006,CAR,D,20.0,1.0,5.0,6.0,2.0
seidede01,2007,CAR,D,47.0,0.0,15.0,15.0,18.0
seidede01,2008,CAR,D,70.0,5.0,25.0,30.0,37.0
seidede01,2009,FLO,D,62.0,2.0,21.0,23.0,33.0
seidede01,2009,BOS,D,17.0,2.0,7.0,9.0,6.0
seidede01,2010,BOS,D,81.0,7.0,25.0,32.0,41.0
seidede01,2011,BOS,D,80.0,5.0,18.0,23.0,39.0
sejnape01,2002,STL,L,1.0,1.0,0.0,1.0,0.0
sejnape01,2003,STL,L,20.0,2.0,2.0,4.0,4.0
sejnape01,2005,STL,L,6.0,1.0,1.0,2.0,4.0
sejnape01,2006,STL,L,22.0,3.0,1.0,4.0,4.0
sekeran01,2006,BUF,D,2.0,0.0,0.0,0.0,2.0
sekeran01,2007,BUF,D,37.0,2.0,6.0,8.0,16.0
sekeran01,2008,BUF,D,69.0,3.0,16.0,19.0,22.0
sekeran01,2009,BUF,D,49.0,4.0,7.0,11.0,6.0
sekeran01,2010,BUF,D,76.0,3.0,26.0,29.0,34.0
sekeran01,2011,BUF,D,69.0,3.0,10.0,13.0,18.0
sekerlu01,2000,MIN,D,80.0,11.0,23.0,34.0,52.0
sekerlu01,2001,MIN,D,69.0,4.0,20.0,24.0,38.0
sekerlu01,2002,MIN,D,60.0,2.0,9.0,11.0,30.0
sekerlu01,2003,DAL,D,4.0,1.0,1.0,2.0,2.0
selante01,2000,ANA,R,61.0,26.0,33.0,59.0,36.0
selante01,2000,SJS,R,12.0,7.0,6.0,13.0,0.0
selante01,2001,SJS,R,82.0,29.0,25.0,54.0,40.0
selante01,2002,SJS,R,82.0,28.0,36.0,64.0,30.0
selante01,2003,COL,R,78.0,16.0,16.0,32.0,32.0
selante01,2005,ANA,R,80.0,40.0,50.0,90.0,44.0
selante01,2006,AND,R,82.0,48.0,46.0,94.0,82.0
selante01,2007,AND,R,26.0,12.0,11.0,23.0,8.0
selante01,2008,AND,R,65.0,27.0,27.0,54.0,36.0
selante01,2009,AND,R,54.0,27.0,21.0,48.0,16.0
selante01,2010,AND,R,73.0,31.0,49.0,80.0,49.0
selante01,2011,AND,R,82.0,26.0,40.0,66.0,50.0
selival01,2000,CBS,R,59.0,8.0,11.0,19.0,38.0
sellalu01,2001,ATL,D,1.0,0.0,0.0,0.0,2.0
selmsse01,2000,CBS,L,1.0,0.0,0.0,0.0,5.0
semenal01,2002,EDM,D,46.0,1.0,6.0,7.0,58.0
semenal01,2003,EDM,D,46.0,2.0,3.0,5.0,32.0
semenal01,2005,EDM,D,11.0,1.0,1.0,2.0,17.0
semenal01,2005,FLO,D,16.0,1.0,1.0,2.0,21.0
semenal01,2006,FLO,D,23.0,0.0,5.0,5.0,28.0
semenal01,2007,SJS,D,22.0,1.0,3.0,4.0,36.0
semenal01,2008,SJS,D,47.0,1.0,7.0,8.0,57.0
seminal01,2003,WAS,L,52.0,10.0,12.0,22.0,36.0
seminal01,2006,WAS,L,77.0,38.0,35.0,73.0,90.0
seminal01,2007,WAS,L,63.0,26.0,16.0,42.0,54.0
seminal01,2008,WAS,R,62.0,34.0,45.0,79.0,77.0
seminal01,2009,WAS,L,73.0,40.0,44.0,84.0,66.0
seminal01,2010,WAS,L,65.0,28.0,26.0,54.0,71.0
seminal01,2011,WAS,L,77.0,21.0,33.0,54.0,56.0
sestiti01,2008,EDM,L,1.0,0.0,0.0,0.0,0.0
sestiti01,2009,NJD,L,9.0,0.0,1.0,1.0,2.0
sestiti01,2010,NJD,L,36.0,0.0,2.0,2.0,9.0
sestiti01,2011,NJD,L,18.0,0.0,0.0,0.0,7.0
sestito01,2007,CBS,L,1.0,0.0,0.0,0.0,17.0
sestito01,2009,CBS,L,3.0,0.0,0.0,0.0,7.0
sestito01,2010,CBS,L,9.0,2.0,2.0,4.0,40.0
sestito01,2011,PHI,L,14.0,0.0,1.0,1.0,83.0
setogde01,2007,SJS,R,44.0,11.0,6.0,17.0,8.0
setogde01,2008,SJS,R,81.0,31.0,34.0,65.0,25.0
setogde01,2009,SJS,R,70.0,20.0,16.0,36.0,19.0
setogde01,2010,SJS,R,72.0,22.0,19.0,41.0,37.0
setogde01,2011,MIN,R,69.0,19.0,17.0,36.0,28.0
severca01,2002,ANA,L,2.0,0.0,0.0,0.0,8.0
severca01,2003,ANA,L,31.0,3.0,0.0,3.0,50.0
severca01,2005,CBS,L,4.0,0.0,0.0,0.0,5.0
sextoda01,2009,AND,R,41.0,9.0,10.0,19.0,16.0
sextoda01,2010,AND,R,47.0,4.0,9.0,13.0,4.0
shanabr01,2000,DET,L,81.0,31.0,45.0,76.0,81.0
shanabr01,2001,DET,L,80.0,37.0,38.0,75.0,118.0
shanabr01,2002,DET,L,78.0,30.0,38.0,68.0,103.0
shanabr01,2003,DET,L,82.0,25.0,28.0,53.0,117.0
shanabr01,2005,DET,L,82.0,40.0,41.0,81.0,105.0
shanabr01,2006,NYR,L,67.0,29.0,33.0,62.0,47.0
shanabr01,2007,NYR,L,73.0,23.0,23.0,46.0,35.0
shanabr01,2008,NJD,L,34.0,6.0,8.0,14.0,29.0
shannda02,2000,MTL,D,7.0,0.0,1.0,1.0,6.0
shannry01,2006,AND,R,53.0,2.0,9.0,11.0,10.0
shannry01,2007,VAN,R,27.0,5.0,8.0,13.0,24.0
shannry01,2008,OTT,R,35.0,8.0,12.0,20.0,2.0
shannry01,2009,OTT,R,66.0,5.0,11.0,16.0,20.0
shannry01,2010,OTT,R,79.0,11.0,16.0,27.0,24.0
shannry01,2011,TBL,R,45.0,4.0,8.0,12.0,10.0
shantje01,2000,CAL,C,73.0,5.0,15.0,20.0,58.0
shantje01,2001,CAL,C,40.0,3.0,3.0,6.0,23.0
shantje01,2002,COL,C,74.0,3.0,6.0,9.0,35.0
sharpma01,2009,AND,C,8.0,0.0,0.0,0.0,0.0
sharppa01,2002,PHI,C,3.0,0.0,0.0,0.0,2.0
sharppa01,2003,PHI,C,41.0,5.0,2.0,7.0,55.0
sharppa01,2005,PHI,C,22.0,5.0,3.0,8.0,10.0
sharppa01,2005,CHI,C,50.0,9.0,14.0,23.0,36.0
sharppa01,2006,CHI,R,80.0,20.0,15.0,35.0,74.0
sharppa01,2007,CHI,L,80.0,36.0,26.0,62.0,55.0
sharppa01,2008,CHI,C,61.0,26.0,18.0,44.0,41.0
sharppa01,2009,CHI,C,82.0,25.0,41.0,66.0,28.0
sharppa01,2010,CHI,C,74.0,34.0,37.0,71.0,38.0
sharppa01,2011,CHI,C,74.0,33.0,36.0,69.0,38.0
shattke01,2010,COL,D,46.0,7.0,19.0,26.0,20.0
shattke01,2010,STL,D,26.0,2.0,15.0,17.0,16.0
shattke01,2011,STL,D,81.0,9.0,34.0,43.0,60.0
shawan01,2011,CHI,C,37.0,12.0,11.0,23.0,50.0
sheahri01,2011,DET,C,1.0,0.0,0.0,0.0,4.0
shearro01,2000,COL,C,2.0,0.0,0.0,0.0,0.0
shelljo01,2000,CBS,L,1.0,0.0,0.0,0.0,10.0
shelljo01,2001,CBS,L,52.0,3.0,3.0,6.0,206.0
shelljo01,2002,CBS,L,68.0,1.0,4.0,5.0,249.0
shelljo01,2003,CBS,L,76.0,3.0,3.0,6.0,228.0
shelljo01,2005,CBS,L,80.0,3.0,7.0,10.0,163.0
shelljo01,2006,CBS,L,72.0,1.0,1.0,2.0,125.0
shelljo01,2007,CBS,L,31.0,0.0,0.0,0.0,44.0
shelljo01,2007,SJS,L,31.0,1.0,6.0,7.0,91.0
shelljo01,2008,SJS,L,70.0,2.0,2.0,4.0,116.0
shelljo01,2009,SJS,L,36.0,0.0,3.0,3.0,78.0
shelljo01,2009,NYR,L,21.0,2.0,4.0,6.0,37.0
shelljo01,2010,PHI,L,58.0,2.0,2.0,4.0,127.0
shelljo01,2011,PHI,L,30.0,0.0,1.0,1.0,64.0
sheppja01,2007,MIN,C,78.0,4.0,15.0,19.0,29.0
sheppja01,2008,MIN,C,82.0,5.0,19.0,24.0,41.0
sheppja01,2009,MIN,C,64.0,2.0,4.0,6.0,38.0
shielst01,2000,SJS,G,21.0,0.0,0.0,0.0,2.0
shielst01,2001,ANA,G,33.0,0.0,0.0,0.0,4.0
shielst01,2002,BOS,G,36.0,0.0,0.0,0.0,8.0
shielst01,2003,FLO,G,16.0,0.0,0.0,0.0,6.0
shielst01,2005,ATL,G,5.0,0.0,0.0,0.0,0.0
shirose01,2009,VAN,L,6.0,0.0,0.0,0.0,2.0
shirose01,2010,VAN,L,2.0,1.0,0.0,1.0,0.0
shishti01,2003,NAS,L,2.0,0.0,0.0,0.0,0.0
shishti01,2005,STL,R,22.0,3.0,2.0,5.0,6.0
shvidde01,2000,FLO,R,43.0,6.0,10.0,16.0,16.0
shvidde01,2001,FLO,L,8.0,1.0,2.0,3.0,2.0
shvidde01,2002,FLO,L,23.0,4.0,2.0,6.0,12.0
shvidde01,2003,FLO,R,2.0,0.0,0.0,0.0,0.0
siferja01,2008,TOR,D,23.0,0.0,2.0,2.0,18.0
siferja01,2009,MIN,D,14.0,0.0,0.0,0.0,6.0
sigaljo01,2005,BOS,G,1.0,0.0,0.0,0.0,0.0
sigaljo02,2006,BOS,D,1.0,0.0,0.0,0.0,4.0
siklemi01,2002,PHI,R,1.0,0.0,0.0,0.0,0.0
siklemi01,2003,NYR,R,1.0,0.0,0.0,0.0,0.0
silfvja01,2011,OTT,Unknown,0.0,0.0,0.0,0.0,0.0
sillimi01,2000,FLO,C,55.0,13.0,21.0,34.0,44.0
sillimi01,2000,OTT,C,13.0,3.0,4.0,7.0,4.0
sillimi01,2001,CBS,C,80.0,20.0,23.0,43.0,54.0
sillimi01,2002,CBS,C,75.0,18.0,25.0,43.0,52.0
sillimi01,2003,PHO,C,60.0,8.0,6.0,14.0,54.0
sillimi01,2003,STL,C,16.0,5.0,5.0,10.0,14.0
sillimi01,2005,STL,C,48.0,22.0,19.0,41.0,49.0
sillimi01,2005,NAS,C,31.0,10.0,12.0,22.0,14.0
sillimi01,2006,NYI,C,82.0,26.0,33.0,59.0,46.0
sillimi01,2007,NYI,C,52.0,14.0,12.0,26.0,28.0
sillimi01,2008,NYI,C,7.0,2.0,0.0,2.0,0.0
simicro01,2000,PIT,C,29.0,3.0,6.0,9.0,30.0
simicro01,2000,MIN,C,28.0,2.0,4.0,6.0,21.0
simicro01,2001,MIN,L,6.0,2.0,0.0,2.0,8.0
simjo01,2000,DAL,L,15.0,0.0,3.0,3.0,6.0
simjo01,2001,DAL,R,26.0,3.0,0.0,3.0,10.0
simjo01,2002,DAL,R,4.0,0.0,0.0,0.0,0.0
simjo01,2002,NAS,R,4.0,1.0,0.0,1.0,0.0
simjo01,2002,LAK,R,14.0,0.0,2.0,2.0,19.0
simjo01,2003,LAK,L,48.0,6.0,7.0,13.0,27.0
simjo01,2003,PIT,L,15.0,2.0,3.0,5.0,6.0
simjo01,2005,PHI,R,39.0,7.0,7.0,14.0,28.0
simjo01,2005,FLO,R,33.0,10.0,8.0,18.0,26.0
simjo01,2006,ATL,L,77.0,17.0,12.0,29.0,60.0
simjo01,2007,NYI,L,2.0,0.0,1.0,1.0,2.0
simjo01,2008,NYI,L,49.0,9.0,6.0,15.0,42.0
simjo01,2009,NYI,L,77.0,13.0,9.0,22.0,44.0
simjo01,2010,NYI,L,34.0,1.0,3.0,4.0,22.0
simmowa01,2008,LAK,R,82.0,9.0,14.0,23.0,73.0
simmowa01,2009,LAK,R,78.0,16.0,24.0,40.0,116.0
simmowa01,2010,LAK,R,80.0,14.0,16.0,30.0,75.0
simmowa01,2011,PHI,R,82.0,28.0,21.0,49.0,114.0
simonbe01,2001,ATL,C,6.0,0.0,0.0,0.0,6.0
simonbe01,2002,ATL,L,10.0,0.0,1.0,1.0,9.0
simonbe01,2003,ATL,C,52.0,3.0,0.0,3.0,28.0
simonbe01,2005,CBS,C,13.0,0.0,0.0,0.0,4.0
simonch01,2000,WAS,L,60.0,10.0,10.0,20.0,109.0
simonch01,2001,WAS,L,82.0,14.0,17.0,31.0,137.0
simonch01,2002,WAS,L,10.0,0.0,2.0,2.0,23.0
simonch01,2002,CHI,L,61.0,12.0,6.0,18.0,125.0
simonch01,2003,NYR,L,65.0,14.0,9.0,23.0,225.0
simonch01,2003,CAL,L,13.0,3.0,2.0,5.0,25.0
simonch01,2005,CAL,L,72.0,8.0,14.0,22.0,94.0
simonch01,2006,NYI,L,67.0,10.0,17.0,27.0,75.0
simonch01,2007,NYI,L,28.0,1.0,2.0,3.0,43.0
simonch01,2007,MIN,L,10.0,0.0,0.0,0.0,16.0
simpsre01,2000,STL,L,38.0,2.0,1.0,3.0,96.0
simpsre01,2001,MTL,L,25.0,1.0,1.0,2.0,63.0
simpsre01,2001,NAS,L,26.0,5.0,0.0,5.0,69.0
simpsre01,2002,NAS,L,26.0,0.0,1.0,1.0,56.0
simpsre01,2003,PIT,L,2.0,0.0,0.0,0.0,17.0
simpsto01,2000,FLO,D,25.0,1.0,3.0,4.0,74.0
simpsto01,2000,PHO,D,13.0,0.0,1.0,1.0,12.0
simpsto01,2001,PHO,D,67.0,2.0,13.0,15.0,152.0
simpsto01,2002,PHO,D,66.0,2.0,7.0,9.0,135.0
simpsto01,2003,ANA,D,46.0,4.0,3.0,7.0,105.0
simpsto01,2003,OTT,D,16.0,0.0,1.0,1.0,47.0
simpsto01,2005,CHI,D,45.0,0.0,3.0,3.0,116.0
simpsto01,2005,MTL,D,6.0,0.0,0.0,0.0,14.0
simssh01,2010,NYI,D,1.0,0.0,0.0,0.0,0.0
sivekmi01,2002,PIT,C,38.0,3.0,3.0,6.0,14.0
sjostfr01,2003,PHO,R,57.0,7.0,6.0,13.0,22.0
sjostfr01,2005,PHO,R,75.0,6.0,17.0,23.0,42.0
sjostfr01,2006,PHO,R,78.0,9.0,9.0,18.0,48.0
sjostfr01,2007,PHO,R,51.0,10.0,9.0,19.0,14.0
sjostfr01,2007,NYR,R,18.0,2.0,0.0,2.0,8.0
sjostfr01,2008,NYR,R,79.0,7.0,6.0,13.0,30.0
sjostfr01,2009,CAL,R,46.0,1.0,5.0,6.0,8.0
sjostfr01,2009,TOR,R,19.0,2.0,3.0,5.0,4.0
sjostfr01,2010,TOR,R,66.0,2.0,3.0,5.0,14.0
skaldja01,2000,ATL,C,19.0,1.0,2.0,3.0,20.0
skaldja01,2001,PHI,C,1.0,0.0,0.0,0.0,2.0
skillja01,2007,CHI,R,16.0,3.0,2.0,5.0,0.0
skillja01,2008,CHI,R,8.0,1.0,0.0,1.0,5.0
skillja01,2009,CHI,R,6.0,1.0,1.0,2.0,0.0
skillja01,2010,CHI,R,49.0,7.0,10.0,17.0,25.0
skillja01,2010,FLO,R,13.0,1.0,1.0,2.0,4.0
skillja01,2011,FLO,R,46.0,4.0,6.0,10.0,28.0
skinnbr01,2008,NYI,D,11.0,0.0,0.0,0.0,4.0
skinnje01,2010,CAR,R,82.0,31.0,32.0,63.0,46.0
skinnje01,2011,CAR,R,64.0,20.0,24.0,44.0,56.0
skolnwa01,2005,PHI,D,1.0,0.0,0.0,0.0,2.0
skopian01,2000,ATL,D,17.0,1.0,3.0,4.0,16.0
skoulma01,2000,COL,D,82.0,8.0,17.0,25.0,38.0
skoulma01,2001,COL,D,82.0,10.0,21.0,31.0,42.0
skoulma01,2002,COL,D,81.0,4.0,21.0,25.0,68.0
skoulma01,2003,COL,D,58.0,2.0,14.0,16.0,30.0
skoulma01,2003,ANA,D,21.0,2.0,7.0,9.0,2.0
skoulma01,2005,DAL,D,61.0,4.0,11.0,15.0,36.0
skoulma01,2005,MIN,D,17.0,1.0,5.0,6.0,10.0
skoulma01,2006,MIN,D,81.0,0.0,15.0,15.0,36.0
skoulma01,2007,MIN,D,80.0,3.0,8.0,11.0,26.0
skoulma01,2008,MIN,D,81.0,4.0,12.0,16.0,10.0
skoulma01,2009,PIT,D,33.0,3.0,5.0,8.0,6.0
skoulma01,2009,NJD,D,19.0,0.0,3.0,3.0,4.0
skraska01,2000,NAS,D,82.0,1.0,11.0,12.0,30.0
skraska01,2001,NAS,D,82.0,4.0,13.0,17.0,36.0
skraska01,2002,NAS,D,82.0,3.0,10.0,13.0,44.0
skraska01,2003,COL,D,82.0,5.0,8.0,13.0,26.0
skraska01,2005,COL,D,82.0,3.0,11.0,14.0,65.0
skraska01,2006,COL,D,68.0,0.0,11.0,11.0,30.0
skraska01,2007,COL,D,43.0,1.0,3.0,4.0,20.0
skraska01,2007,FLO,D,17.0,1.0,0.0,1.0,12.0
skraska01,2008,FLO,D,80.0,4.0,14.0,18.0,30.0
skraska01,2009,DAL,D,79.0,2.0,11.0,13.0,24.0
skraska01,2010,DAL,D,74.0,3.0,5.0,8.0,38.0
skrbepa01,2000,NAS,D,5.0,0.0,0.0,0.0,4.0
skrbepa01,2001,NAS,D,3.0,0.0,0.0,0.0,2.0
skrlaro01,2003,NJD,R,8.0,1.0,0.0,1.0,22.0
skudrpe01,2000,BUF,G,1.0,0.0,0.0,0.0,0.0
skudrpe01,2000,BOS,G,25.0,0.0,0.0,0.0,0.0
skudrpe01,2001,VAN,G,23.0,0.0,0.0,0.0,2.0
skudrpe01,2002,VAN,G,23.0,0.0,1.0,1.0,0.0
slanejo01,2001,PHI,D,1.0,0.0,0.0,0.0,0.0
slanejo01,2003,PHI,D,4.0,0.0,2.0,2.0,0.0
slateji01,2005,ATL,C,71.0,10.0,10.0,20.0,46.0
slateji01,2006,ATL,C,74.0,5.0,14.0,19.0,62.0
slateji01,2007,ATL,C,69.0,8.0,5.0,13.0,41.0
slateji01,2008,ATL,C,60.0,8.0,10.0,18.0,52.0
slateji01,2009,ATL,C,61.0,11.0,7.0,18.0,60.0
slateji01,2010,ATL,C,36.0,5.0,7.0,12.0,19.0
slateji01,2011,WPG,C,78.0,13.0,8.0,21.0,42.0
slegrji01,2000,PIT,D,42.0,5.0,10.0,15.0,60.0
slegrji01,2000,ATL,D,33.0,3.0,16.0,19.0,36.0
slegrji01,2001,ATL,D,38.0,3.0,5.0,8.0,51.0
slegrji01,2001,DET,D,8.0,0.0,1.0,1.0,8.0
slegrji01,2003,VAN,D,16.0,2.0,5.0,7.0,8.0
slegrji01,2003,BOS,D,36.0,4.0,15.0,19.0,27.0
slegrji01,2005,BOS,D,32.0,5.0,11.0,16.0,56.0
sloanbl01,2000,DAL,R,33.0,2.0,2.0,4.0,4.0
sloanbl01,2000,CBS,R,14.0,1.0,0.0,1.0,13.0
sloanbl01,2001,CBS,L,60.0,2.0,7.0,9.0,46.0
sloanbl01,2001,CAL,L,7.0,0.0,2.0,2.0,4.0
sloanbl01,2002,CAL,R,67.0,2.0,8.0,10.0,28.0
sloanbl01,2003,DAL,R,28.0,0.0,0.0,0.0,7.0
sloanda01,2008,PHI,R,1.0,0.0,0.0,0.0,0.0
sloanty01,2008,WAS,D,26.0,1.0,4.0,5.0,14.0
sloanty01,2009,WAS,D,40.0,2.0,4.0,6.0,22.0
sloanty01,2010,WAS,D,33.0,1.0,5.0,6.0,14.0
smabyma01,2007,TBL,D,14.0,0.0,0.0,0.0,12.0
smabyma01,2008,TBL,D,43.0,0.0,4.0,4.0,50.0
smabyma01,2009,TBL,D,33.0,0.0,2.0,2.0,27.0
smabyma01,2010,TBL,D,32.0,0.0,0.0,0.0,17.0
smehlri01,2000,BUF,D,56.0,3.0,12.0,15.0,4.0
smehlri01,2001,BUF,D,60.0,3.0,6.0,9.0,22.0
smehlri01,2002,ATL,D,43.0,2.0,9.0,11.0,16.0
smehlri01,2002,NJD,D,12.0,0.0,2.0,2.0,0.0
smidla01,2006,EDM,D,77.0,3.0,7.0,10.0,37.0
smidla01,2007,EDM,D,65.0,0.0,4.0,4.0,58.0
smidla01,2008,EDM,D,60.0,0.0,11.0,11.0,57.0
smidla01,2009,EDM,D,51.0,1.0,8.0,9.0,39.0
smidla01,2010,EDM,D,78.0,0.0,10.0,10.0,85.0
smidla01,2011,EDM,D,78.0,5.0,10.0,15.0,44.0
